Stot,Ntot,n_s,beta,mu_glob,V_offset,s2_s,s2_r,sigma2_s,sigma2_r,varsigma
0.0,17,0.34,,,,,,,,
0.0,18,0.34,,,,,,,,
0.0,19,0.34,,,,,,,,
0.0,20,0.34,,,,,,,,
0.0,21,0.34,,,,,,,,
0.0,22,0.34,,,,,,,,
0.0,23,0.34,,,,,,,,
0.0,24,0.34,,,,,,,,
0.0,25,0.34,,,,,,,,
0.0,26,0.34,,,,,,,,
0.0,27,0.34,,,,,,,,
0.0,28,0.34,,,,,,,,
0.0,29,0.34,,,,,,,,
0.0,30,0.34,,,,,,,,
0.0,31,0.34,,,,,,,,
0.0,32,0.34,,,,,,,,
0.0,33,0.34,,,,,,,,
0.0,34,0.34,,,,,,,,
0.0,35,0.34,,,,,,,,
0.0,36,0.34,,,,,,,,
0.0,37,0.34,,,,,,,,
0.0,38,0.34,,,,,,,,
0.0,39,0.34,,,,,,,,
0.0,40,0.34,,,,,,,,
0.0,41,0.34,,,,,,,,
0.0,42,0.34,,,,,,,,
0.0,43,0.34,,,,,,,,
0.0,44,0.34,,,,,,,,
0.0,45,0.34,,,,,,,,
0.0,46,0.34,,,,,,,,
0.0,47,0.34,,,,,,,,
0.0,48,0.34,,,,,,,,
0.0,49,0.34,,,,,,,,
0.0,50,0.34,,,,,,,,
0.0,51,0.34,,,,,,,,
0.0,52,0.34,,,,,,,,
0.0,53,0.34,,,,,,,,
0.0,54,0.34,,,,,,,,
0.0,55,0.34,,,,,,,,
0.0,56,0.34,,,,,,,,
0.0,57,0.34,,,,,,,,
0.0,58,0.34,,,,,,,,
0.0,59,0.34,,,,,,,,
0.0,60,0.34,,,,,,,,
0.0,61,0.34,,,,,,,,
0.0,62,0.34,,,,,,,,
0.0,63,0.34,,,,,,,,
0.0,64,0.34,,,,,,,,
0.0,65,0.34,,,,,,,,
0.0,66,0.34,,,,,,,,
0.2,17,0.34,,,,,,,,
0.2,18,0.34,,,,,,,,
0.2,19,0.34,,,,,,,,
0.2,20,0.34,,,,,,,,
0.2,21,0.34,,,,,,,,
0.2,22,0.34,,,,,,,,
0.2,23,0.34,,,,,,,,
0.2,24,0.34,,,,,,,,
0.2,25,0.34,,,,,,,,
0.2,26,0.34,,,,,,,,
0.2,27,0.34,,,,,,,,
0.2,28,0.34,,,,,,,,
0.2,29,0.34,,,,,,,,
0.2,30,0.34,,,,,,,,
0.2,31,0.34,,,,,,,,
0.2,32,0.34,,,,,,,,
0.2,33,0.34,,,,,,,,
0.2,34,0.34,,,,,,,,
0.2,35,0.34,,,,,,,,
0.2,36,0.34,,,,,,,,
0.2,37,0.34,,,,,,,,
0.2,38,0.34,,,,,,,,
0.2,39,0.34,,,,,,,,
0.2,40,0.34,,,,,,,,
0.2,41,0.34,,,,,,,,
0.2,42,0.34,,,,,,,,
0.2,43,0.34,,,,,,,,
0.2,44,0.34,,,,,,,,
0.2,45,0.34,,,,,,,,
0.2,46,0.34,,,,,,,,
0.2,47,0.34,,,,,,,,
0.2,48,0.34,,,,,,,,
0.2,49,0.34,,,,,,,,
0.2,50,0.34,,,,,,,,
0.2,51,0.34,,,,,,,,
0.2,52,0.34,,,,,,,,
0.2,53,0.34,,,,,,,,
0.2,54,0.34,,,,,,,,
0.2,55,0.34,,,,,,,,
0.2,56,0.34,,,,,,,,
0.2,57,0.34,,,,,,,,
0.2,58,0.34,,,,,,,,
0.2,59,0.34,,,,,,,,
0.2,60,0.34,,,,,,,,
0.2,61,0.34,,,,,,,,
0.2,62,0.34,,,,,,,,
0.2,63,0.34,,,,,,,,
0.2,64,0.34,,,,,,,,
0.2,65,0.34,,,,,,,,
0.2,66,0.34,,,,,,,,
0.4,17,0.34,,,,,,,,
0.4,18,0.34,,,,,,,,
0.4,19,0.34,,,,,,,,
0.4,20,0.34,,,,,,,,
0.4,21,0.34,,,,,,,,
0.4,22,0.34,,,,,,,,
0.4,23,0.34,,,,,,,,
0.4,24,0.34,,,,,,,,
0.4,25,0.34,,,,,,,,
0.4,26,0.34,,,,,,,,
0.4,27,0.34,,,,,,,,
0.4,28,0.34,,,,,,,,
0.4,29,0.34,,,,,,,,
0.4,30,0.34,,,,,,,,
0.4,31,0.34,,,,,,,,
0.4,32,0.34,,,,,,,,
0.4,33,0.34,,,,,,,,
0.4,34,0.34,,,,,,,,
0.4,35,0.34,,,,,,,,
0.4,36,0.34,,,,,,,,
0.4,37,0.34,,,,,,,,
0.4,38,0.34,,,,,,,,
0.4,39,0.34,,,,,,,,
0.4,40,0.34,,,,,,,,
0.4,41,0.34,,,,,,,,
0.4,42,0.34,,,,,,,,
0.4,43,0.34,,,,,,,,
0.4,44,0.34,,,,,,,,
0.4,45,0.34,,,,,,,,
0.4,46,0.34,,,,,,,,
0.4,47,0.34,,,,,,,,
0.4,48,0.34,,,,,,,,
0.4,49,0.34,,,,,,,,
0.4,50,0.34,,,,,,,,
0.4,51,0.34,,,,,,,,
0.4,52,0.34,,,,,,,,
0.4,53,0.34,,,,,,,,
0.4,54,0.34,,,,,,,,
0.4,55,0.34,,,,,,,,
0.4,56,0.34,,,,,,,,
0.4,57,0.34,,,,,,,,
0.4,58,0.34,,,,,,,,
0.4,59,0.34,,,,,,,,
0.4,60,0.34,,,,,,,,
0.4,61,0.34,,,,,,,,
0.4,62,0.34,,,,,,,,
0.4,63,0.34,,,,,,,,
0.4,64,0.34,,,,,,,,
0.4,65,0.34,,,,,,,,
0.4,66,0.34,,,,,,,,
0.6,17,0.34,,,,,,,,
0.6,18,0.34,,,,,,,,
0.6,19,0.34,,,,,,,,
0.6,20,0.34,,,,,,,,
0.6,21,0.34,,,,,,,,
0.6,22,0.34,,,,,,,,
0.6,23,0.34,,,,,,,,
0.6,24,0.34,,,,,,,,
0.6,25,0.34,,,,,,,,
0.6,26,0.34,,,,,,,,
0.6,27,0.34,,,,,,,,
0.6,28,0.34,,,,,,,,
0.6,29,0.34,,,,,,,,
0.6,30,0.34,,,,,,,,
0.6,31,0.34,,,,,,,,
0.6,32,0.34,,,,,,,,
0.6,33,0.34,,,,,,,,
0.6,34,0.34,,,,,,,,
0.6,35,0.34,,,,,,,,
0.6,36,0.34,,,,,,,,
0.6,37,0.34,,,,,,,,
0.6,38,0.34,,,,,,,,
0.6,39,0.34,,,,,,,,
0.6,40,0.34,,,,,,,,
0.6,41,0.34,,,,,,,,
0.6,42,0.34,,,,,,,,
0.6,43,0.34,,,,,,,,
0.6,44,0.34,,,,,,,,
0.6,45,0.34,,,,,,,,
0.6,46,0.34,,,,,,,,
0.6,47,0.34,,,,,,,,
0.6,48,0.34,,,,,,,,
0.6,49,0.34,,,,,,,,
0.6,50,0.34,,,,,,,,
0.6,51,0.34,,,,,,,,
0.6,52,0.34,,,,,,,,
0.6,53,0.34,,,,,,,,
0.6,54,0.34,,,,,,,,
0.6,55,0.34,,,,,,,,
0.6,56,0.34,,,,,,,,
0.6,57,0.34,,,,,,,,
0.6,58,0.34,,,,,,,,
0.6,59,0.34,,,,,,,,
0.6,60,0.34,,,,,,,,
0.6,61,0.34,,,,,,,,
0.6,62,0.34,,,,,,,,
0.6,63,0.34,,,,,,,,
0.6,64,0.34,,,,,,,,
0.6,65,0.34,,,,,,,,
0.6,66,0.34,,,,,,,,
0.8,17,0.34,,,,,,,,
0.8,18,0.34,,,,,,,,
0.8,19,0.34,,,,,,,,
0.8,20,0.34,,,,,,,,
0.8,21,0.34,,,,,,,,
0.8,22,0.34,,,,,,,,
0.8,23,0.34,,,,,,,,
0.8,24,0.34,,,,,,,,
0.8,25,0.34,,,,,,,,
0.8,26,0.34,,,,,,,,
0.8,27,0.34,,,,,,,,
0.8,28,0.34,,,,,,,,
0.8,29,0.34,,,,,,,,
0.8,30,0.34,,,,,,,,
0.8,31,0.34,,,,,,,,
0.8,32,0.34,,,,,,,,
0.8,33,0.34,,,,,,,,
0.8,34,0.34,,,,,,,,
0.8,35,0.34,,,,,,,,
0.8,36,0.34,,,,,,,,
0.8,37,0.34,,,,,,,,
0.8,38,0.34,,,,,,,,
0.8,39,0.34,,,,,,,,
0.8,40,0.34,,,,,,,,
0.8,41,0.34,,,,,,,,
0.8,42,0.34,,,,,,,,
0.8,43,0.34,,,,,,,,
0.8,44,0.34,,,,,,,,
0.8,45,0.34,,,,,,,,
0.8,46,0.34,,,,,,,,
0.8,47,0.34,,,,,,,,
0.8,48,0.34,,,,,,,,
0.8,49,0.34,,,,,,,,
0.8,50,0.34,,,,,,,,
0.8,51,0.34,,,,,,,,
0.8,52,0.34,,,,,,,,
0.8,53,0.34,,,,,,,,
0.8,54,0.34,,,,,,,,
0.8,55,0.34,,,,,,,,
0.8,56,0.34,,,,,,,,
0.8,57,0.34,,,,,,,,
0.8,58,0.34,,,,,,,,
0.8,59,0.34,,,,,,,,
0.8,60,0.34,,,,,,,,
0.8,61,0.34,,,,,,,,
0.8,62,0.34,,,,,,,,
0.8,63,0.34,,,,,,,,
0.8,64,0.34,,,,,,,,
0.8,65,0.34,,,,,,,,
0.8,66,0.34,,,,,,,,
1.0,17,0.34,,,,,,,,
1.0,18,0.34,,,,,,,,
1.0,19,0.34,,,,,,,,
1.0,20,0.34,,,,,,,,
1.0,21,0.34,,,,,,,,
1.0,22,0.34,,,,,,,,
1.0,23,0.34,,,,,,,,
1.0,24,0.34,,,,,,,,
1.0,25,0.34,19.2039605697703,-2.9706660106902816,-2.209763458010415,0.010476653839493874,0.009523346160505985,1.5406843881608723,2.976045675158148,-0.3177877063440298
1.0,26,0.34,18.799610880065796,-2.7240833047301196,-1.9631125740902382,0.010826883403663357,0.009173116596336513,1.592188735832856,2.548087943426827,-0.2308780986503767
1.0,27,0.34,18.401699550043368,-2.477575249297034,-1.7165337834956458,0.011184049323931597,0.0088159506760683,1.6447131358722948,2.203987669017098,-0.14531514957834607
1.0,28,0.34,18.010483181956534,-2.2311388908224066,-1.4700238423464616,0.011547960322926876,0.008452039677073,1.698229459253957,1.9209181084257025,-0.06153069058593751
1.0,29,0.34,17.66902882346084,-1.9845242277829163,-1.22334123833055,0.011876457091385784,0.00812354290861414,1.7465378075567404,1.6924047726279516,0.01574118603802959
1.0,30,0.34,17.984434682124583,-1.7341679779324537,-0.9730478695131449,0.011572669847881094,0.008427330152118806,1.7018632129236952,1.620640413869014,0.02444626347423659
1.0,31,0.34,18.303972345539233,-1.4837780852983617,-0.7227186335688509,0.01127374785774522,0.008726252142254693,1.6579040967272491,1.5582593111169127,0.030982500878936888
1.0,32,0.34,18.62753688536032,-1.2333566760459762,-0.47235580599023014,0.01097985431868548,0.00902014568131443,1.6146844586302203,1.5033576135524176,0.035704086891898024
1.0,33,0.34,19.06013330188422,-0.9813956960162253,-0.22046926560918625,0.010599885858185451,0.009400114141814481,1.5588067438508049,1.4687678346585196,0.029739617260433407
1.0,34,0.34,19.778277979270026,-0.7608111964895798,0.0,0.009999999999999959,0.009999999999999959,1.4705882352941175,1.4705882352941175,0.0
1.0,35,0.34,,,,,,,,
1.0,36,0.34,,,,,,,,
1.0,37,0.34,,,,,,,,
1.0,38,0.34,,,,,,,,
1.0,39,0.34,,,,,,,,
1.0,40,0.34,,,,,,,,
1.0,41,0.34,,,,,,,,
1.0,42,0.34,,,,,,,,
1.0,43,0.34,,,,,,,,
1.0,44,0.34,,,,,,,,
1.0,45,0.34,,,,,,,,
1.0,46,0.34,,,,,,,,
1.0,47,0.34,,,,,,,,
1.0,48,0.34,,,,,,,,
1.0,49,0.34,,,,,,,,
1.0,50,0.34,,,,,,,,
1.0,51,0.34,,,,,,,,
1.0,52,0.34,,,,,,,,
1.0,53,0.34,,,,,,,,
1.0,54,0.34,,,,,,,,
1.0,55,0.34,,,,,,,,
1.0,56,0.34,,,,,,,,
1.0,57,0.34,,,,,,,,
1.0,58,0.34,,,,,,,,
1.0,59,0.34,,,,,,,,
1.0,60,0.34,,,,,,,,
1.0,61,0.34,,,,,,,,
1.0,62,0.34,,,,,,,,
1.0,63,0.34,,,,,,,,
1.0,64,0.34,,,,,,,,
1.0,65,0.34,,,,,,,,
1.0,66,0.34,19.187631260701803,1.8601916365096802,2.621096883857226,0.010490584648287756,0.009509415351712127,1.5427330365129128,0.48517425263837693,0.5215025309747471
1.2,17,0.34,,,,,,,,
1.2,18,0.34,,,,,,,,
1.2,19,0.34,,,,,,,,
1.2,20,0.34,,,,,,,,
1.2,21,0.34,,,,,,,,
1.2,22,0.34,,,,,,,,
1.2,23,0.34,19.285752655210963,-3.262455735128554,-2.5015665568155003,0.010407336692903583,0.01359266330709631,1.530490690132887,5.663609711290154,-0.5745150596368809
1.2,24,0.34,18.059276036973912,-3.1228755501030343,-2.361769892603348,0.011501929264388706,0.012498070735611193,1.6914601859395244,4.46359669128973,-0.4503835725069862
1.2,25,0.34,17.029943001001715,-2.9683834471021524,-2.20706249431923,0.012520154418161183,0.011479845581838684,1.841199179141364,3.587451744324604,-0.3216733935930311
1.2,26,0.34,16.68148534422326,-2.7220515976793678,-1.960648533663183,0.012888056316178259,0.011111943683821658,1.8953023994379838,3.0866510232838102,-0.23913283059056703
1.2,27,0.34,16.338902586173756,-2.4757817372151276,-1.714292415914763,0.013262301556588156,0.010737698443411723,1.9503384642041477,2.6844246108529495,-0.15838698435297222
1.2,28,0.34,16.001930295772137,-2.2295729300485463,-1.4679928870198533,0.013642972949508787,0.010357027050491161,2.006319551398357,2.353869784202538,-0.07970989469802085
1.2,29,0.34,15.711118082371854,-1.9831479253447386,-1.2214842220633375,0.013982345710121538,0.010017654289878419,2.056227310311996,2.0870113103913406,-0.007429936553863975
1.2,30,0.34,15.983319059648979,-1.7328843663543425,-0.9712990880441532,0.013664457295041486,0.010335542704958402,2.0094790139766943,1.987604366338169,0.0054726523210036375
1.2,31,0.34,16.259508976192116,-1.4825805530094933,-0.7210703981178617,0.013350861090223409,0.010649138909776484,1.9633619250328644,1.9016319481743795,0.015971558787300284
1.2,32,0.34,16.539541638035008,-1.2322381954258772,-0.4708000778806867,0.013041607879654143,0.010958392120345734,1.9178835117138546,1.8263986867242994,0.024433207792862444
